canonical_name,lang_id,source_flags,extensions,source_count,alias_count,in_hyperpolyglot,in_pygments,in_rosettacode
apollo-guidance-computer,apollo-guidance-computer,esolang;linguist;pldb,.agc,3,1,True,False,False
gemini,gemini,esolang;linguist;pldb,.gmi,3,2,False,False,False
textile,textile,esolang;linguist;pldb,.textile,3,1,True,False,False
asp.net,asp.net,linguist;pldb,.asax .ascx .ashx .asmx .aspx .axd,2,3,False,True,True
Treebrainfuck,treebrainfuck,esolang,,1,1,False,False,False
TreeDL,treedl,wikipedia,,1,1,False,False,False
Treee,treee,esolang,,1,1,False,False,False
Treehugger,treehugger,esolang,,1,1,False,False,False
Treescript,treescript,esolang,,1,1,False,False,False
treesheets,treesheets,pldb,,1,1,False,False,False
Treesolang,treesolang,esolang,,1,1,False,False,False
treet,treet,pldb,,1,1,False,False,False
trellis,trellis,pldb,,1,1,False,False,False
Trellis-Owl,trellis-owl,wikipedia,,1,1,False,False,False
tremor-query,tremor-query,pldb,,1,1,False,False,False
Trep,trep,esolang,,1,1,False,False,False
trex,trex,pldb,,1,1,False,False,False
Tri,tri,esolang,,1,1,False,False,False
Tri-Tru-Eso,tri-tru-eso,esolang,,1,1,False,False,False
Trianguish,trianguish,esolang,,1,1,False,False,False
Triangular,triangular,esolang,,1,1,False,False,False
Triangularity,triangularity,esolang,,1,1,False,False,False
Trichotomy,trichotomy,esolang,,1,1,False,False,False
tridash,tridash,pldb,,1,1,False,False,False
Triforce,triforce,esolang,,1,1,False,False,False
trig-syntax,trig-syntax,pldb,,1,1,False,False,False
Trigational Pseudoomninumitype,trigational-pseudoomninumitype,esolang,,1,1,False,False,False
Trigbf,trigbf,esolang,,1,1,False,False,False
Trigger,trigger,esolang,,1,1,False,False,False
TriINTERCAL,triintercal,esolang,,1,1,False,False,False
Trilangle,trilangle,esolang,,1,1,False,False,False
Triliteral,triliteral,esolang,,1,1,False,False,False
trio,trio,pldb,,1,1,False,False,False
Triolang,triolang,esolang,,1,1,False,False,False
triple,triple,pldb,,1,1,False,False,False
Triple Threat,triple-threat,esolang,,1,1,False,False,False
Triplet,triplet,esolang,,1,1,False,False,False
TripletNOR,tripletnor,esolang,,1,1,False,False,False
triroff,triroff,pldb,,1,1,False,False,False
Triskaidekalogophilia,triskaidekalogophilia,esolang,,1,1,False,False,False
TriTape,tritape,esolang,,1,1,False,False,False
Trite,trite,esolang,,1,1,False,False,False
Tritium (programming language),tritium-programming-language,wikipedia,,1,1,False,False,False
Trivial,trivial,esolang,,1,1,False,False,False
Trivial brainfuck substitution,trivial-brainfuck-substitution,esolang,,1,1,False,False,False
Trivial trivial brainfuck substitution,trivial-trivial-brainfuck-substitution,esolang,,1,1,False,False,False
Trml,trml,esolang,,1,1,False,False,False
TroJavaScript,trojavascript,esolang,,1,1,False,False,False
Troll Online,troll-online,esolang,,1,1,False,False,False
tromp-diagrams,tromp-diagrams,pldb,,1,1,False,False,False
Troupe,troupe,esolang,,1,1,False,False,False
Trow,trow,esolang,,1,1,False,False,False
trs-80-color-computer,trs-80-color-computer,pldb,,1,1,False,False,False
Tru,tru,esolang,,1,1,False,False,False
TRUE,true,esolang,,1,1,False,False,False
True (Ractangle),true-ractangle,esolang,,1,1,False,False,False
true-basic,true-basic,pldb,,1,1,False,False,False
Trueclone,trueclone,esolang,,1,1,False,False,False
Truer machine,truer-machine,esolang,,1,1,False,False,False
Truffle,truffle,esolang,,1,1,False,False,False
Truth,truth,esolang,,1,1,False,False,False
Truth Machine (language),truth-machine-language,esolang,,1,1,False,False,False
Truthlang,truthlang,esolang,,1,1,False,False,False
Try,try,esolang,,1,1,False,False,False
TrybblePusher,trybblepusher,esolang,,1,1,False,False,False
TrytePusher,trytepusher,esolang,,1,1,False,False,False
Tsaf,tsaf,esolang,,1,1,False,False,False
tsar,tsar,pldb,,1,1,False,False,False
Tsept,tsept,esolang,,1,1,False,False,False
Tskastic,tskastic,esolang,,1,1,False,False,False
TSPLIB data,tsplib-data,linguist,.tsp,1,3,False,False,False
tsql2,tsql2,pldb,,1,1,False,False,False
tsquery,tsquery,pldb,,1,1,False,False,False
"tstr,",tstr,pldb,,1,1,False,False,False
TSV,tsv,linguist,.tsv .vcf,1,2,False,False,False
Ttem,ttem,esolang,,1,1,False,False,False
TTML,ttml,esolang,,1,1,False,False,False
ttsneo,ttsneo,pldb,,1,1,False,False,False
Tttt,tttt,esolang,,1,1,False,False,False
Ttttt,ttttt,esolang,,1,1,False,False,False
TTyped,ttyped,esolang,,1,1,False,False,False
Tubes,tubes,esolang,,1,1,False,False,False
TUBSOIL,tubsoil,esolang,,1,1,False,False,False
Tuesday,tuesday,esolang,,1,1,False,False,False
Tueue,tueue,esolang,,1,1,False,False,False
Tunable,tunable,esolang,,1,1,False,False,False
Tupilled,tupilled,esolang,,1,1,False,False,False
Tuplary,tuplary,esolang,,1,1,False,False,False
tuplemarkup,tuplemarkup,pldb,,1,1,False,False,False
turbo-assembler,turbo-assembler,pldb,,1,1,False,False,False
turbo-basic,turbo-basic,pldb,,1,1,False,False,False
Turbulence,turbulence,esolang,,1,1,False,False,False
Turi,turi,esolang,,1,1,False,False,False
Turi ip ip ip,turi-ip-ip-ip,esolang,,1,1,False,False,False
Turimg,turimg,esolang,,1,1,False,False,False
Turin,turin,esolang,,1,1,False,False,False
Turinf machine,turinf-machine,esolang,,1,1,False,False,False
Turing Complete DOM Programming Language,turing-complete-dom-programming-language,esolang,,1,1,False,False,False
Turing complete regex,turing-complete-regex,esolang,,1,1,False,False,False
Turing Completer,turing-completer,esolang,,1,1,False,False,False
Turing (Iamcalledbob),turing-iamcalledbob,esolang,,1,1,False,False,False
Turing Machine But Way Worse,turing-machine-but-way-worse,esolang,,1,1,False,False,False
Turing Paint,turing-paint,esolang,,1,1,False,False,False
Turing Script,turing-script,esolang,,1,1,True,False,False
Turing Tumble,turing-tumble,esolang,,1,1,False,False,False
Turing-machine,turing-machine,esolang,,1,1,False,False,False
turing-plus,turing-plus,pldb,,1,1,False,False,False
TuringLang,turinglang,esolang,,1,1,False,False,False
Turkey,turkey,esolang,,1,1,False,False,False
TURKEY BOMB,turkey-bomb,esolang,,1,1,False,False,False
Turmin,turmin,esolang,,1,1,False,False,False
Turn Left,turn-left,esolang,,1,1,False,False,False
Turned,turned,esolang,,1,1,False,False,False
Turnfunge,turnfunge,esolang,,1,1,False,False,False
Turnip,turnip,esolang,,1,1,False,False,False
turnstile,turnstile,pldb,,1,1,False,False,False
turnstile-plus,turnstile-plus,pldb,,1,1,False,False,False
Turth-machine,turth-machine,esolang,,1,1,False,False,False
Turtle just want to dig,turtle-just-want-to-dig,esolang,,1,1,False,False,False
Tuvars,tuvars,esolang,,1,1,False,False,False
TVM&OBJECT,tvm-object,esolang,,1,1,False,False,False
TW'sLE!!!,tw-sle,esolang,,1,1,False,False,False
Twasm,twasm,esolang,,1,1,False,False,False
Tweet,tweet,esolang,,1,1,False,False,False
TWFUNSETDCMFIU,twfunsetdcmfiu,esolang,,1,1,False,False,False
twiki,twiki,pldb,,1,1,False,False,False
TWiRQ,twirq,esolang,,1,1,False,False,False
Twitty,twitty,esolang,,1,1,False,False,False
Two,two,esolang,,1,1,False,False,False
Two commands,two-commands,esolang,,1,1,False,False,False
Two Four,two-four,esolang,,1,1,False,False,False
Two variable language,two-variable-language,esolang,,1,1,False,False,False
two-d,two-d,pldb,,1,1,False,False,False
Two-instruction madness!,two-instruction-madness,esolang,,1,1,False,False,False
Two-instruction madness! (fr this time),two-instruction-madness-fr-this-time,esolang,,1,1,False,False,False
Twocode,twocode,esolang,,1,1,False,False,False
Twocoman,twocoman,esolang,,1,1,False,False,False
Twoee,twoee,esolang,,1,1,False,False,False
TwoFiftyFive,twofiftyfive,esolang,,1,1,False,False,False
TwoStep,twostep,esolang,,1,1,False,False,False
TWPL,twpl,esolang,,1,1,False,False,False
twtxt,twtxt,pldb,,1,1,False,False,False
TxeT,txet,esolang,,1,1,False,False,False
txt2tags,txt2tags,pldb,,1,1,False,False,False
tyco,tyco,pldb,,1,1,False,False,False
tymshare-superbasic,tymshare-superbasic,pldb,,1,1,False,False,False
tynker,tynker,pldb,,1,1,False,False,False
typecastjs,typecastjs,pldb,,1,1,False,False,False
typecobol,typecobol,pldb,,1,1,False,False,False
typedefs,typedefs,pldb,,1,1,False,False,False
Typeform,typeform,esolang,,1,1,False,False,False
Typefuck,typefuck,esolang,,1,1,False,False,False
TypeInt,typeint,esolang,,1,1,False,False,False
Typespam,typespam,esolang,,1,1,False,False,False
TypeString,typestring,esolang,,1,1,False,False,False
typographical-number-theory,typographical-number-theory,pldb,,1,1,False,False,False
tyruba,tyruba,pldb,,1,1,False,False,False
U (PrySigneToFry),u-prysignetofry,esolang,,1,1,False,False,False
U (Ractangle),u-ractangle,esolang,,1,1,False,False,False
u-datalog,u-datalog,pldb,,1,1,False,False,False
Uack,uack,esolang,,1,1,False,False,False
uan,uan,pldb,,1,1,False,False,False
UberGenes,ubergenes,esolang,,1,1,False,False,False
uberscript,uberscript,pldb,,1,1,False,False,False
ubik,ubik,pldb,,1,1,False,False,False
ubjson,ubjson,pldb,,1,1,False,False,False
UBLANG,ublang,esolang,,1,1,False,False,False
UBLANG/MUUBLANG,ublang-muublang,esolang,,1,1,False,False,False
UBLANG/UBLANG++,ublang-ublang-plus-plus,esolang,,1,1,False,False,False
UBX,ubx,esolang,,1,1,False,False,False
uc,uc,pldb,,1,1,False,False,False
UCanCode,ucancode,esolang,,1,1,False,False,False
ucg,ucg,pldb,,1,1,False,False,False
UCHSHOPPLWANPAATILIA,uchshopplwanpaatilia,esolang,,1,1,False,False,False
ucl,ucl,pldb,,1,1,False,False,False
UClang*,uclang,esolang,,1,1,False,False,False
ucsd-pascal,ucsd-pascal,pldb,,1,1,False,False,False
Udage,udage,esolang,,1,1,False,False,False
UDL,udl,esolang,,1,1,False,False,False
udp,udp,pldb,,1,1,False,False,False
Udymts,udymts,esolang,,1,1,False,False,False
Ueck,ueck,esolang,,1,1,False,False,False
Uf,uf,esolang,,1,1,False,False,False
ufl,ufl,pldb,,1,1,False,False,False
ufo,ufo,pldb,,1,1,False,False,False
UFSA,ufsa,esolang,,1,1,False,False,False
UGGA,ugga,esolang,,1,1,False,False,False
UglyBF,uglybf,esolang,,1,1,False,False,False
ugnis,ugnis,pldb,,1,1,False,False,False
Uhaa So Bouncy,uhaa-so-bouncy,esolang,,1,1,False,False,False
uiml,uiml,pldb,,1,1,False,False,False
ujml,ujml,pldb,,1,1,False,False,False
ULEX,ulex,esolang,,1,1,False,False,False
Ulilang,ulilang,esolang,,1,1,False,False,False
Ulioisc,ulioisc,esolang,,1,1,False,False,False
ULSAL,ulsal,esolang,,1,1,False,False,False
Ulsl,ulsl,esolang,,1,1,False,False,False
Ultimate bf instruction minimalization!,ultimate-bf-instruction-minimalization,esolang,,1,1,False,False,False
Ultimate Golfing Simulator 3000,ultimate-golfing-simulator-3000,esolang,,1,1,False,False,False
"Ultimate Programming Language to Take Over a Prison, Then He World",ultimate-programming-language-to-take-over-a-prison-then-he-world,esolang,,1,1,False,False,False
UltimateBinary,ultimatebinary,esolang,,1,1,False,False,False
Ultragolf,ultragolf,esolang,,1,1,False,False,False
ultralisp-pm,ultralisp-pm,pldb,,1,1,False,False,False
uml,uml,pldb,,1,1,False,False,False
uml2-sp,uml2-sp,pldb,,1,1,False,False,False
Ummm...,ummm...,esolang,,1,1,False,False,False
umta,umta,pldb,,1,1,False,False,False
Un-Js,un-js,esolang,,1,1,False,False,False
Unarian,unarian,esolang,,1,1,False,False,False
"Unary Except Every Zero Is Replaced with the Title of This Programming Language or, Alternately, Is Replaced with the Smallest Counter-Example to the Goldbach Conjecture. Compilers and Interpreters Only Have to Implement the Former Option",unary-except-every-zero-is-replaced-with-the-title-of-this-programming-language-or-alternately-is-replaced-with-the-smallest-counter-example-to-the-goldbach-conjecture.-compilers-and-interpreters-only-have-to-implement-the-former-option,esolang,,1,1,False,False,False
Unary Filesystem,unary-filesystem,esolang,,1,1,False,False,False
Unary++,unary-plus-plus,esolang,,1,1,False,False,False
Unary Stack,unary-stack,esolang,,1,1,False,False,False
UnaryBrain,unarybrain,esolang,,1,1,False,False,False
Unasm,unasm,esolang,,1,1,False,False,False
Unassignable,unassignable,esolang,,1,1,False,False,False
UNBABTIZED,unbabtized,esolang,,1,1,False,False,False
Unc,unc,esolang,,1,1,False,False,False
Uncomment,uncomment,esolang,,1,1,False,False,False
UnCompetition,uncompetition,esolang,,1,1,False,False,False
UndeadFish,undeadfish,esolang,,1,1,False,False,False
Undecimal,undecimal,esolang,,1,1,False,False,False
Undefined,undefined,esolang,,1,1,False,False,False
Undefined behavior (language),undefined-behavior-language,esolang,,1,1,False,False,False
Underchaos,underchaos,esolang,,1,1,False,False,False
underlay,underlay,pldb,,1,1,False,False,False
Underun,underun,esolang,,1,1,False,False,False
UndetailedFuck,undetailedfuck,esolang,,1,1,False,False,False
Undocumented,undocumented,esolang,,1,1,False,False,False
Undyne Programming Language,undyne-programming-language,esolang,,1,1,False,False,False
Unfair,unfair,esolang,,1,1,False,False,False
Unfedern,unfedern,esolang,,1,1,False,False,False
Unfuck,unfuck,esolang,,1,1,False,False,False
Unfunge,unfunge,esolang,,1,1,False,False,False
Unhaltingfuck,unhaltingfuck,esolang,,1,1,False,False,False
Unhappy,unhappy,esolang,,1,1,False,False,False
Unicat,unicat,esolang,,1,1,False,False,False
Unicode World,unicode-world,esolang,,1,1,False,False,False
unicode-lang,unicode-lang,pldb,,1,1,False,False,False
Unicodefuck,unicodefuck,esolang,,1,1,False,False,False
Unicoding,unicoding,esolang,,1,1,False,False,False
unicon-adl,unicon-adl,pldb,,1,1,False,False,False
Unified HQ9+,unified-hq9+,esolang,,1,1,False,False,False
unified-diff,unified-diff,pldb,,1,1,False,False,False
Unifuck,unifuck,esolang,,1,1,False,False,False
Unilinear,unilinear,esolang,,1,1,False,False,False
Unilot,unilot,esolang,,1,1,False,False,False
Uniсode,uniode,esolang,,1,1,False,False,False
Union,union,esolang,,1,1,False,False,False
Unique,unique,esolang,,1,1,False,False,False
uniqueStorageName,uniquestoragename,pldb,,1,1,False,False,False
Uniquode,uniquode,esolang,,1,1,False,False,False
unisim,unisim,pldb,,1,1,False,False,False
Unispace,unispace,esolang,,1,1,False,False,False
uniswap,uniswap,pldb,,1,1,False,False,False
UNITE,unite,esolang,,1,1,False,False,False
unity-engine,unity-engine,pldb,,1,1,False,False,False
Universal Lambda,universal-lambda,esolang,,1,1,False,False,False
Universal Test Specification Language,universal-test-specification-language,wikipedia,,1,1,False,False,False
universe,universe,pldb,,1,1,False,False,False
unix,unix,pldb,,1,1,False,False,False
"""unknown""",unknown,pldb,,1,1,False,False,False
Unlabels,unlabels,esolang,,1,1,False,False,False
Unleash,unleash,esolang,,1,1,False,False,False
Unlike,unlike,esolang,,1,1,False,False,False
unlws,unlws,pldb,,1,1,False,False,False
Unmatched (,unmatched,esolang,,1,1,False,False,False
Unnamed,unnamed,esolang,,1,1,False,False,False
Unnecessarily Large HQ9+,unnecessarily-large-hq9+,esolang,,1,1,False,False,False
Unnecessary,unnecessary,esolang,,1,1,False,False,False
UnnumericJS,unnumericjs,esolang,,1,1,False,False,False
UnnumericPy,unnumericpy,esolang,,1,1,False,False,False
UnoScript,unoscript,esolang,,1,1,False,False,False
Unparseable,unparseable,esolang,,1,1,False,False,False
Unpl,unpl,esolang,,1,1,False,False,False
Unpseudorandom,unpseudorandom,esolang,,1,1,False,False,False
unql,unql,pldb,,1,1,False,False,False
unql-lang,unql-lang,pldb,,1,1,False,False,False
Unrandom,unrandom,esolang,,1,1,False,False,False
unravel,unravel,pldb,,1,1,False,False,False
UnreadabIe,unreadabie,esolang,,1,1,False,False,False
Unreadable,unreadable,esolang,,1,1,False,False,False
Unrepetition,unrepetition,esolang,,1,1,False,False,False
unseemly,unseemly,pldb,,1,1,False,False,False
Unsidue,unsidue,esolang,,1,1,False,False,False
Unsightreadable,unsightreadable,esolang,,1,1,False,False,False
Unsquare,unsquare,esolang,,1,1,False,False,False
Unstoppable,unstoppable,esolang,,1,1,False,False,False
Untitled,untitled,esolang,,1,1,False,False,False
Untitled-Null,untitled-null,esolang,,1,1,False,False,False
Untotal Array Changer,untotal-array-changer,esolang,,1,1,False,False,False
Untyped Plutus Core,untyped-plutus-core,linguist,.uplc,1,1,False,False,False
Unusable,unusable,esolang,,1,1,False,False,False
Unvague,unvague,esolang,,1,1,False,False,False
up-arrow-notation,up-arrow-notation,pldb,,1,1,False,False,False
UpDown,updown,esolang,,1,1,False,False,False
UPE,upe,esolang,,1,1,False,False,False
upic,upic,pldb,,1,1,False,False,False
UponThem,uponthem,esolang,,1,1,False,False,False
Uppercase=Lowercase,uppercase-lowercase,esolang,,1,1,False,False,False
Upsilon (Archived),upsilon-archived,esolang,,1,1,False,False,False
uri,uri,pldb,,1,1,False,False,False
url,url,pldb,,1,1,False,False,False
URSL,ursl,esolang,,1,1,False,False,False
UsableSeed,usableseed,esolang,,1,1,False,False,False
Usage:Looping counter,usage-looping-counter,esolang,,1,1,False,False,False
usb-standard,usb-standard,pldb,,1,1,False,False,False
uscript2,uscript2,pldb,,1,1,False,False,False
Useful!,useful,esolang,,1,1,False,False,False
Useful brainfuck,useful-brainfuck,esolang,,1,1,False,False,False
Useless,useless,esolang,,1,1,False,False,False
usenet,usenet,pldb,,1,1,False,False,False
User,user,esolang,,1,1,False,False,False
User:Aadenboy/Ball Pit,user-aadenboy-ball-pit,esolang,,1,1,False,False,False
User:Aadenboy/Bincot draft,user-aadenboy-bincot-draft,esolang,,1,1,False,False,False
User:Aadenboy/Estrita,user-aadenboy-estrita,esolang,,1,1,False,False,False
User:Aadenboy/MODULARBALL,user-aadenboy-modularball,esolang,,1,1,False,False,False
User:Alikberov/Koy-Code,user-alikberov-koy-code,esolang,,1,1,False,False,False
User:Deltayelta/Dredge,user-deltayelta-dredge,esolang,,1,1,False,False,False
User:DockedChutoy/Sandbox,user-dockedchutoy-sandbox,esolang,,1,1,False,False,False
User:EvilRodentOfEVil/Sandbox,user-evilrodentofevil-sandbox,esolang,,1,1,False,False,False
User guessed,user-guessed,esolang,,1,1,False,False,False
User:Hakerh400/Mink,user-hakerh400-mink,esolang,,1,1,False,False,False
User:Hasin Israk Toaha,user-hasin-israk-toaha,esolang,,1,1,False,False,False
