pl_id,field,value,source,evidence
pl/microsoft-small-basic-2,influenced_by,Visual Basic .NET,wikipedia,https://en.wikipedia.org/wiki/Microsoft_Small_Basic
pl/microsoft-small-basic-2,license,MIT License,wikipedia,https://en.wikipedia.org/wiki/Microsoft_Small_Basic
pl/microsoft-small-basic-2,homepage,https://smallbasic-publicwebsite.azurewebsites.net/,wikipedia,https://en.wikipedia.org/wiki/Microsoft_Small_Basic
pl/mit-gnu-scheme,paradigms,multi-paradigm: functional,wikipedia,https://en.wikipedia.org/wiki/MIT/GNU_Scheme
pl/mit-gnu-scheme,paradigms,imperative,wikipedia,https://en.wikipedia.org/wiki/MIT/GNU_Scheme
pl/mit-gnu-scheme,paradigms,meta,wikipedia,https://en.wikipedia.org/wiki/MIT/GNU_Scheme
pl/mit-gnu-scheme,typing,"dynamic, latent, strong",wikipedia,https://en.wikipedia.org/wiki/MIT/GNU_Scheme
pl/mit-gnu-scheme,designed_by,MIT,wikipedia,https://en.wikipedia.org/wiki/MIT/GNU_Scheme
pl/mit-gnu-scheme,designed_by,Chris Hanson,wikipedia,https://en.wikipedia.org/wiki/MIT/GNU_Scheme
pl/mit-gnu-scheme,designed_by,Guillermo J. Rozas,wikipedia,https://en.wikipedia.org/wiki/MIT/GNU_Scheme
pl/mit-gnu-scheme,designed_by,Taylor R. Campbell,wikipedia,https://en.wikipedia.org/wiki/MIT/GNU_Scheme
pl/mit-gnu-scheme,designed_by,Stephen Adams,wikipedia,https://en.wikipedia.org/wiki/MIT/GNU_Scheme
pl/mit-gnu-scheme,designed_by,Matt Birkholz,wikipedia,https://en.wikipedia.org/wiki/MIT/GNU_Scheme
pl/mit-gnu-scheme,designed_by,Arthur A. Gleckler,wikipedia,https://en.wikipedia.org/wiki/MIT/GNU_Scheme
pl/mit-gnu-scheme,designed_by,Joe Marshall,wikipedia,https://en.wikipedia.org/wiki/MIT/GNU_Scheme
pl/mit-gnu-scheme,designed_by,Brian A. LaMacchia,wikipedia,https://en.wikipedia.org/wiki/MIT/GNU_Scheme
pl/mit-gnu-scheme,designed_by,Mark Friedman,wikipedia,https://en.wikipedia.org/wiki/MIT/GNU_Scheme
pl/mit-gnu-scheme,designed_by,Henry M. Wu,wikipedia,https://en.wikipedia.org/wiki/MIT/GNU_Scheme
pl/mit-gnu-scheme,first_appeared,1979,wikipedia,https://en.wikipedia.org/wiki/MIT/GNU_Scheme
pl/mit-gnu-scheme,influenced_by,Lisp,wikipedia,https://en.wikipedia.org/wiki/MIT/GNU_Scheme
pl/mit-gnu-scheme,influenced_by,Scheme,wikipedia,https://en.wikipedia.org/wiki/MIT/GNU_Scheme
pl/mit-gnu-scheme,license,GPL,wikipedia,https://en.wikipedia.org/wiki/MIT/GNU_Scheme
pl/mit-gnu-scheme,homepage,http://www.gnu.org/software/mit-scheme,wikipedia,https://en.wikipedia.org/wiki/MIT/GNU_Scheme
pl/information-processing-language-2,paradigms,assembly,wikipedia,https://en.wikipedia.org/wiki/Information_Processing_Language
pl/information-processing-language-2,designed_by,Allen Newell,wikipedia,https://en.wikipedia.org/wiki/Information_Processing_Language
pl/information-processing-language-2,designed_by,Cliff Shaw,wikipedia,https://en.wikipedia.org/wiki/Information_Processing_Language
pl/information-processing-language-2,designed_by,Herbert A. Simon,wikipedia,https://en.wikipedia.org/wiki/Information_Processing_Language
pl/information-processing-language-2,first_appeared,1956,wikipedia,https://en.wikipedia.org/wiki/Information_Processing_Language
pl/script-net,paradigms,imperative,wikipedia,https://en.wikipedia.org/wiki/Script.NET
pl/script-net,paradigms,meta,wikipedia,https://en.wikipedia.org/wiki/Script.NET
pl/script-net,paradigms,scripting,wikipedia,https://en.wikipedia.org/wiki/Script.NET
pl/script-net,typing,dynamic,wikipedia,https://en.wikipedia.org/wiki/Script.NET
pl/script-net,designed_by,Microsoft,wikipedia,https://en.wikipedia.org/wiki/Script.NET
pl/script-net,influenced_by,JavaScript,wikipedia,https://en.wikipedia.org/wiki/Script.NET
pl/script-net,license,Free,wikipedia,https://en.wikipedia.org/wiki/Script.NET
pl/script-net,homepage,http://www.protsyk.com/scriptdotnet,wikipedia,https://en.wikipedia.org/wiki/Script.NET
pl/scumm,designed_by,Lucasfilm Games,wikipedia,https://en.wikipedia.org/wiki/SCUMM
pl/scumm,designed_by,Aric Wilmunder,wikipedia,https://en.wikipedia.org/wiki/SCUMM
pl/scumm,designed_by,Chip Morningstar,wikipedia,https://en.wikipedia.org/wiki/SCUMM
pl/scumm,designed_by,Ron Gilbert,wikipedia,https://en.wikipedia.org/wiki/SCUMM
pl/scumm,designed_by,Brad P. Taylor,wikipedia,https://en.wikipedia.org/wiki/SCUMM
pl/scumm,first_appeared,1987,wikipedia,https://en.wikipedia.org/wiki/SCUMM
pl/torque-game-engine,designed_by,GarageGames,wikipedia,https://en.wikipedia.org/wiki/Torque_(game_engine)
pl/torque-game-engine,first_appeared,2009,wikipedia,https://en.wikipedia.org/wiki/Torque_(game_engine)
pl/torque-game-engine,license,Before 1.2 : Proprietary_software Since 1.2 : MIT_License,wikipedia,https://en.wikipedia.org/wiki/Torque_(game_engine)
pl/torque-game-engine,homepage,https://torque3d.org/torque2d/,wikipedia,https://en.wikipedia.org/wiki/Torque_(game_engine)
pl/predictive-model-markup-language,designed_by,Robert Lee Grossman,wikipedia,https://en.wikipedia.org/wiki/Predictive_Model_Markup_Language
pl/root,designed_by,CERN,wikipedia,https://en.wikipedia.org/wiki/ROOT
pl/root,license,LGPL / GPL,wikipedia,https://en.wikipedia.org/wiki/ROOT
pl/root,homepage,http://root.cern,wikipedia,https://en.wikipedia.org/wiki/ROOT
pl/gauss,designed_by,Aptech Systems,wikipedia,https://en.wikipedia.org/wiki/GAUSS_(software)
pl/gauss,first_appeared,1984,wikipedia,https://en.wikipedia.org/wiki/GAUSS_(software)
pl/gauss,license,proprietary,wikipedia,https://en.wikipedia.org/wiki/GAUSS_(software)
pl/gauss,homepage,http://www.aptech.com,wikipedia,https://en.wikipedia.org/wiki/GAUSS_(software)
pl/visual-jpp,paradigms,multi-paradigm: generic,wikipedia,https://en.wikipedia.org/wiki/Visual_J%2B%2B
pl/visual-jpp,paradigms,object-oriented (class-based),wikipedia,https://en.wikipedia.org/wiki/Visual_J%2B%2B
pl/visual-jpp,paradigms,imperative,wikipedia,https://en.wikipedia.org/wiki/Visual_J%2B%2B
pl/visual-jpp,typing,"static, strong",wikipedia,https://en.wikipedia.org/wiki/Visual_J%2B%2B
pl/visual-jpp,designed_by,Microsoft,wikipedia,https://en.wikipedia.org/wiki/Visual_J%2B%2B
pl/visual-jpp,first_appeared,1996,wikipedia,https://en.wikipedia.org/wiki/Visual_J%2B%2B
pl/visual-jpp,influenced_by,Java,wikipedia,https://en.wikipedia.org/wiki/Visual_J%2B%2B
pl/visual-jpp,homepage,https://msdn.microsoft.com/en-us/library/ms950413.aspx,wikipedia,https://en.wikipedia.org/wiki/Visual_J%2B%2B
pl/cpp-cli,paradigms,structured,wikipedia,https://en.wikipedia.org/wiki/C%2B%2B/CLI
pl/cpp-cli,paradigms,imperative,wikipedia,https://en.wikipedia.org/wiki/C%2B%2B/CLI
pl/cpp-cli,paradigms,object-oriented,wikipedia,https://en.wikipedia.org/wiki/C%2B%2B/CLI
pl/cpp-cli,designed_by,Microsoft,wikipedia,https://en.wikipedia.org/wiki/C%2B%2B/CLI
pl/cpp-cli,first_appeared,2005,wikipedia,https://en.wikipedia.org/wiki/C%2B%2B/CLI
pl/cpp-cli,influenced_by,C++,wikipedia,https://en.wikipedia.org/wiki/C%2B%2B/CLI
pl/cpp-cli,influenced_by,Managed Extensions for C++,wikipedia,https://en.wikipedia.org/wiki/C%2B%2B/CLI
pl/cpp-cli,influenced_by,C#,wikipedia,https://en.wikipedia.org/wiki/C%2B%2B/CLI
pl/cpp-cli,homepage,https://docs.microsoft.com/en-us/cpp/dotnet/dotnet-programming-with-cpp-cli-visual-cpp,wikipedia,https://en.wikipedia.org/wiki/C%2B%2B/CLI
pl/cmu-common-lisp-2,designed_by,Various,wikipedia,https://en.wikipedia.org/wiki/CMU_Common_Lisp
pl/cmu-common-lisp-2,first_appeared,1980,wikipedia,https://en.wikipedia.org/wiki/CMU_Common_Lisp
pl/cmu-common-lisp-2,license,Public domain,wikipedia,https://en.wikipedia.org/wiki/CMU_Common_Lisp
pl/cmu-common-lisp-2,homepage,http://cmucl.org,wikipedia,https://en.wikipedia.org/wiki/CMU_Common_Lisp
pl/asharp,designed_by,AdaCore,wikipedia,https://en.wikipedia.org/wiki/A_Sharp_(.NET)
pl/asharp,designed_by,Dr. Martin C. Carlisle,wikipedia,https://en.wikipedia.org/wiki/A_Sharp_(.NET)
pl/asharp,designed_by,Lt Col Ricky Sward,wikipedia,https://en.wikipedia.org/wiki/A_Sharp_(.NET)
pl/asharp,designed_by,Maj Jeff Humphries,wikipedia,https://en.wikipedia.org/wiki/A_Sharp_(.NET)
pl/asharp,first_appeared,2004,wikipedia,https://en.wikipedia.org/wiki/A_Sharp_(.NET)
pl/asharp,license,GNU General Public License,wikipedia,https://en.wikipedia.org/wiki/A_Sharp_(.NET)
pl/asharp,homepage,http://www.asharp.martincarlisle.com,wikipedia,https://en.wikipedia.org/wiki/A_Sharp_(.NET)
pl/charmpp-2,paradigms,message-driven parallel,wikipedia,https://en.wikipedia.org/wiki/Charm%2B%2B
pl/charmpp-2,paradigms,migratable objects,wikipedia,https://en.wikipedia.org/wiki/Charm%2B%2B
pl/charmpp-2,paradigms,object-oriented,wikipedia,https://en.wikipedia.org/wiki/Charm%2B%2B
pl/charmpp-2,paradigms,asynchronous many-tasking,wikipedia,https://en.wikipedia.org/wiki/Charm%2B%2B
pl/charmpp-2,designed_by,Parallel Programming Laboratory,wikipedia,https://en.wikipedia.org/wiki/Charm%2B%2B
pl/charmpp-2,designed_by,Laxmikant Kale,wikipedia,https://en.wikipedia.org/wiki/Charm%2B%2B
pl/charmpp-2,first_appeared,late 1980s,wikipedia,https://en.wikipedia.org/wiki/Charm%2B%2B
pl/charmpp-2,implementation_languages,C++,wikipedia,https://en.wikipedia.org/wiki/Charm%2B%2B
pl/charmpp-2,implementation_languages,Python,wikipedia,https://en.wikipedia.org/wiki/Charm%2B%2B
pl/charmpp-2,homepage,http://charmplusplus.org,wikipedia,https://en.wikipedia.org/wiki/Charm%2B%2B
pl/algol-58-2,paradigms,procedural,wikipedia,https://en.wikipedia.org/wiki/ALGOL_58
pl/algol-58-2,paradigms,imperative,wikipedia,https://en.wikipedia.org/wiki/ALGOL_58
pl/algol-58-2,paradigms,structured,wikipedia,https://en.wikipedia.org/wiki/ALGOL_58
pl/algol-58-2,typing,"static, strong",wikipedia,https://en.wikipedia.org/wiki/ALGOL_58
pl/algol-58-2,designed_by,Friedrich L. Bauer,wikipedia,https://en.wikipedia.org/wiki/ALGOL_58
pl/algol-58-2,designed_by,Hermann Bottenbruch,wikipedia,https://en.wikipedia.org/wiki/ALGOL_58
pl/algol-58-2,designed_by,Heinz Rutishauser,wikipedia,https://en.wikipedia.org/wiki/ALGOL_58
pl/algol-58-2,designed_by,Klaus Samelson,wikipedia,https://en.wikipedia.org/wiki/ALGOL_58
pl/algol-58-2,designed_by,John Backus,wikipedia,https://en.wikipedia.org/wiki/ALGOL_58
pl/algol-58-2,designed_by,Charles Katz,wikipedia,https://en.wikipedia.org/wiki/ALGOL_58
pl/algol-58-2,designed_by,Alan Perlis,wikipedia,https://en.wikipedia.org/wiki/ALGOL_58
pl/algol-58-2,designed_by,Joseph Henry Wegstein,wikipedia,https://en.wikipedia.org/wiki/ALGOL_58
pl/algol-58-2,first_appeared,1958,wikipedia,https://en.wikipedia.org/wiki/ALGOL_58
pl/algol-58-2,influenced_by,FORTRAN,wikipedia,https://en.wikipedia.org/wiki/ALGOL_58
pl/algol-58-2,influenced_by,IT,wikipedia,https://en.wikipedia.org/wiki/ALGOL_58
pl/algol-58-2,influenced_by,Plankalkül,wikipedia,https://en.wikipedia.org/wiki/ALGOL_58
pl/algol-58-2,influenced_by,Superplan,wikipedia,https://en.wikipedia.org/wiki/ALGOL_58
pl/algol-58-2,influenced_by,Sequentielle Formelübersetzung,wikipedia,https://en.wikipedia.org/wiki/ALGOL_58
pl/coarray-fortran,paradigms,multi-paradigm: parallel,wikipedia,https://en.wikipedia.org/wiki/Coarray_Fortran
pl/coarray-fortran,paradigms,message passing,wikipedia,https://en.wikipedia.org/wiki/Coarray_Fortran
pl/coarray-fortran,paradigms,imperative (procedural,wikipedia,https://en.wikipedia.org/wiki/Coarray_Fortran
pl/coarray-fortran,paradigms,object-oriented),wikipedia,https://en.wikipedia.org/wiki/Coarray_Fortran
pl/coarray-fortran,paradigms,structured,wikipedia,https://en.wikipedia.org/wiki/Coarray_Fortran
pl/coarray-fortran,typing,"strong, static",wikipedia,https://en.wikipedia.org/wiki/Coarray_Fortran
pl/coarray-fortran,designed_by,PL22.3 Fortran Committee,wikipedia,https://en.wikipedia.org/wiki/Coarray_Fortran
pl/coarray-fortran,designed_by,Robert Numrich,wikipedia,https://en.wikipedia.org/wiki/Coarray_Fortran
pl/coarray-fortran,designed_by,John Reid,wikipedia,https://en.wikipedia.org/wiki/Coarray_Fortran
pl/coarray-fortran,influenced_by,Fortran,wikipedia,https://en.wikipedia.org/wiki/Coarray_Fortran
pl/cics,first_appeared,1969,wikipedia,https://en.wikipedia.org/wiki/CICS
pl/cics,license,Proprietary,wikipedia,https://en.wikipedia.org/wiki/CICS
pl/cics,homepage,https://www.ibm.com/it-infrastructure/z/cics,wikipedia,https://en.wikipedia.org/wiki/CICS
pl/intersystems-cach,designed_by,InterSystems,wikipedia,https://en.wikipedia.org/wiki/InterSystems_Cach%C3%A9
pl/intersystems-cach,first_appeared,1997,wikipedia,https://en.wikipedia.org/wiki/InterSystems_Cach%C3%A9
pl/intersystems-cach,license,Proprietary,wikipedia,https://en.wikipedia.org/wiki/InterSystems_Cach%C3%A9
pl/intersystems-cach,homepage,http://www.intersystems.com/cache,wikipedia,https://en.wikipedia.org/wiki/InterSystems_Cach%C3%A9
pl/jsharp-2,paradigms,object-oriented,wikipedia,https://en.wikipedia.org/wiki/Visual_J_Sharp
pl/jsharp-2,paradigms,structured,wikipedia,https://en.wikipedia.org/wiki/Visual_J_Sharp
pl/jsharp-2,paradigms,imperative,wikipedia,https://en.wikipedia.org/wiki/Visual_J_Sharp
pl/jsharp-2,designed_by,Microsoft,wikipedia,https://en.wikipedia.org/wiki/Visual_J_Sharp
pl/jsharp-2,first_appeared,2002,wikipedia,https://en.wikipedia.org/wiki/Visual_J_Sharp
pl/jsharp-2,influenced_by,C#,wikipedia,https://en.wikipedia.org/wiki/Visual_J_Sharp
pl/jsharp-2,influenced_by,Java,wikipedia,https://en.wikipedia.org/wiki/Visual_J_Sharp
pl/jsharp-2,influenced_by,Visual J++,wikipedia,https://en.wikipedia.org/wiki/Visual_J_Sharp
pl/jsharp-2,homepage,http://msdn2.microsoft.com/en-us/vjsharp/default.aspx,wikipedia,https://en.wikipedia.org/wiki/Visual_J_Sharp
pl/microsoft-basic-2,designed_by,Microsoft,wikipedia,https://en.wikipedia.org/wiki/Microsoft_BASIC
pl/microsoft-basic-2,first_appeared,1975,wikipedia,https://en.wikipedia.org/wiki/Microsoft_BASIC
pl/algol-60-2,paradigms,procedural,wikipedia,https://en.wikipedia.org/wiki/ALGOL_60
pl/algol-60-2,paradigms,imperative,wikipedia,https://en.wikipedia.org/wiki/ALGOL_60
pl/algol-60-2,paradigms,structured,wikipedia,https://en.wikipedia.org/wiki/ALGOL_60
pl/algol-60-2,typing,"static, strong",wikipedia,https://en.wikipedia.org/wiki/ALGOL_60
pl/algol-60-2,designed_by,Backus,wikipedia,https://en.wikipedia.org/wiki/ALGOL_60
pl/algol-60-2,designed_by,Bauer,wikipedia,https://en.wikipedia.org/wiki/ALGOL_60
pl/algol-60-2,designed_by,Green,wikipedia,https://en.wikipedia.org/wiki/ALGOL_60
pl/algol-60-2,designed_by,Katz,wikipedia,https://en.wikipedia.org/wiki/ALGOL_60
pl/algol-60-2,designed_by,McCarthy,wikipedia,https://en.wikipedia.org/wiki/ALGOL_60
pl/algol-60-2,designed_by,Naur,wikipedia,https://en.wikipedia.org/wiki/ALGOL_60
pl/algol-60-2,designed_by,Perlis,wikipedia,https://en.wikipedia.org/wiki/ALGOL_60
pl/algol-60-2,designed_by,Rutishauser,wikipedia,https://en.wikipedia.org/wiki/ALGOL_60
pl/algol-60-2,designed_by,Samelson,wikipedia,https://en.wikipedia.org/wiki/ALGOL_60
pl/algol-60-2,designed_by,van Wijngaarden,wikipedia,https://en.wikipedia.org/wiki/ALGOL_60
pl/algol-60-2,designed_by,Vauquois,wikipedia,https://en.wikipedia.org/wiki/ALGOL_60
pl/algol-60-2,designed_by,Wegstein,wikipedia,https://en.wikipedia.org/wiki/ALGOL_60
pl/algol-60-2,designed_by,Woodger,wikipedia,https://en.wikipedia.org/wiki/ALGOL_60
pl/algol-60-2,first_appeared,1960,wikipedia,https://en.wikipedia.org/wiki/ALGOL_60
pl/algol-60-2,influenced_by,ALGOL 58,wikipedia,https://en.wikipedia.org/wiki/ALGOL_60
pl/graphics-layout-engine,license,BSD / GPL,wikipedia,https://en.wikipedia.org/wiki/Graphics_Layout_Engine
pl/graphics-layout-engine,homepage,http://glx.sourceforge.io,wikipedia,https://en.wikipedia.org/wiki/Graphics_Layout_Engine
pl/stateflow,designed_by,MathWorks,wikipedia,https://en.wikipedia.org/wiki/Stateflow
pl/stateflow,license,Proprietary,wikipedia,https://en.wikipedia.org/wiki/Stateflow
pl/stateflow,homepage,http://www.mathworks.com/products/stateflow?s_cid=wiki_stateflow_2,wikipedia,https://en.wikipedia.org/wiki/Stateflow
pl/gt-m,designed_by,FIS,wikipedia,https://en.wikipedia.org/wiki/GT.M
pl/gt-m,first_appeared,1986,wikipedia,https://en.wikipedia.org/wiki/GT.M
pl/gt-m,license,"AGPLv3, proprietary",wikipedia,https://en.wikipedia.org/wiki/GT.M
pl/gt-m,homepage,https://sourceforge.net/projects/fis-gtm/,wikipedia,https://en.wikipedia.org/wiki/GT.M
pl/reaktor,designed_by,Native Instruments,wikipedia,https://en.wikipedia.org/wiki/Reaktor
pl/reaktor,license,Proprietary,wikipedia,https://en.wikipedia.org/wiki/Reaktor
pl/reaktor,homepage,https://www.native-instruments.com/en/products/komplete/synths/reaktor-6/,wikipedia,https://en.wikipedia.org/wiki/Reaktor
pl/gnu-common-lisp,license,LGPLv2,wikipedia,https://en.wikipedia.org/wiki/GNU_Common_Lisp
pl/gnu-common-lisp,homepage,https://www.gnu.org/software/gcl/,wikipedia,https://en.wikipedia.org/wiki/GNU_Common_Lisp
pl/stackless-python-2,first_appeared,1998,wikipedia,https://en.wikipedia.org/wiki/Stackless_Python
pl/stackless-python-2,license,Python Software Foundation License,wikipedia,https://en.wikipedia.org/wiki/Stackless_Python
pl/stackless-python-2,homepage,https://github.com/stackless-dev/stackless/wiki/,wikipedia,https://en.wikipedia.org/wiki/Stackless_Python
pl/gfa-basic-2,first_appeared,1986,wikipedia,https://en.wikipedia.org/wiki/GFA_BASIC
pl/project-builder,designed_by,NeXT,wikipedia,https://en.wikipedia.org/wiki/Project_Builder
pl/project-builder,designed_by,Apple Inc,wikipedia,https://en.wikipedia.org/wiki/Project_Builder
pl/project-builder,first_appeared,1992,wikipedia,https://en.wikipedia.org/wiki/Project_Builder
pl/project-builder,license,Freeware with open-source components,wikipedia,https://en.wikipedia.org/wiki/Project_Builder
pl/ilnumerics-net,designed_by,ILNumerics GmbH,wikipedia,https://en.wikipedia.org/wiki/ILNumerics
pl/ilnumerics-net,license,Proprietary,wikipedia,https://en.wikipedia.org/wiki/ILNumerics
pl/ilnumerics-net,homepage,http://ilnumerics.net,wikipedia,https://en.wikipedia.org/wiki/ILNumerics
pl/algol-w-2,paradigms,multi-paradigm: procedural,wikipedia,https://en.wikipedia.org/wiki/ALGOL_W
pl/algol-w-2,paradigms,imperative,wikipedia,https://en.wikipedia.org/wiki/ALGOL_W
pl/algol-w-2,paradigms,structured,wikipedia,https://en.wikipedia.org/wiki/ALGOL_W
pl/algol-w-2,typing,"static, strong",wikipedia,https://en.wikipedia.org/wiki/ALGOL_W
pl/algol-w-2,designed_by,Niklaus Wirth,wikipedia,https://en.wikipedia.org/wiki/ALGOL_W
pl/algol-w-2,designed_by,Tony Hoare,wikipedia,https://en.wikipedia.org/wiki/ALGOL_W
pl/algol-w-2,first_appeared,1966,wikipedia,https://en.wikipedia.org/wiki/ALGOL_W
pl/algol-w-2,influenced_by,ALGOL 60,wikipedia,https://en.wikipedia.org/wiki/ALGOL_W
pl/algol-w-2,implementation_languages,PL360,wikipedia,https://en.wikipedia.org/wiki/ALGOL_W
pl/grgen,paradigms,multi-paradigm: declarative,wikipedia,https://en.wikipedia.org/wiki/GrGen
pl/grgen,paradigms,imperative,wikipedia,https://en.wikipedia.org/wiki/GrGen
pl/grgen,paradigms,object-oriented,wikipedia,https://en.wikipedia.org/wiki/GrGen
pl/grgen,typing,"static, partly dynamic, strong, safe, nominative",wikipedia,https://en.wikipedia.org/wiki/GrGen
pl/grgen,designed_by,Sebastian Hack,wikipedia,https://en.wikipedia.org/wiki/GrGen
pl/grgen,designed_by,Rubino Geiss,wikipedia,https://en.wikipedia.org/wiki/GrGen
pl/grgen,designed_by,Moritz Kroll,wikipedia,https://en.wikipedia.org/wiki/GrGen
pl/grgen,designed_by,Edgar Jakumeit,wikipedia,https://en.wikipedia.org/wiki/GrGen
pl/grgen,designed_by,and others,wikipedia,https://en.wikipedia.org/wiki/GrGen
pl/grgen,first_appeared,2003,wikipedia,https://en.wikipedia.org/wiki/GrGen
